gene	zcount_A1	zcount_A2	zcount_A3	zcount_A4	zcount_A5	zcount_A6
LOC100149190	4.25900892076704	0.64350292899961	1.08594969610746	1.94940195526317	1.60314348176487	3.6119578920382
LOC100149223	0.334371880487549	0	0	0	0.180926192942035	0
LOC100149227	0	0	0	0	0	0
LOC100149229	0	0	0	0	0	0
LOC100149233	0	0	0	0	0	0
LOC100149234	0	0	0	0	0	0
LOC100149241	0	0	0	0	0	0
LOC100149247	0	0	0	0	0	0
LOC100149285	0	0	0	0	0	0
LOC100149327	0	0	0	0	0	0
LOC100149352	0	0	0	0	0	0
LOC100149406	0	0	0	0	0	0
LOC100149425	0	0	0	0	0	0
LOC100149475	0	0	0	0	0	1.24517661664783
LOC100149482	0	0	0	0	0	0
LOC100149554	0	0	0	0	0	0
LOC100149563	0	0	0	0	0	0
LOC100149563_1	15.172449201034	7.90891240308941	4.81966438160051	12.4231550707062	13.5460081794329	16.1031362831272
LOC100149591	0	0	0	0	0	0
LOC100149641	0	0	0	0	0	0
LOC100149643	0	0	0	0	0	0
LOC100149647	0	0	0	0	0	0
LOC100149647_1	32.2841815643151	245.418703266748	2083.61293013942	40.1233230025815	1035.02260031323	2678.65141749263
LOC100149647_2	2.01776134776969	75.9629319635171	212.009834349254	3.54029320611013	143.025274937799	299.814484498959
LOC100149648	0	0	0	0	0	0
LOC100149669	0.523702975107289	0	0.255936831719836	3.36919311679335	5.95080929948074	5.40804870399934
LOC100149676	0	0	0	0	0	0
LOC100149676_1	0.234310247271708	1.08567498966298	0.68705306454209	0.548150042590464	1.26783570868351	0.806539386714976
LOC100149700	1.73463673177829	0	1.27159129435508	2.53627724746032	0.469299660546288	7.96125571181634
LOC100149701	0	0	0	0	0	0
LOC100149701_1	5.32385474896775	5.75587739161803	2.25489352588427	6.74631287254104	4.8011651483304	4.47961476869892
LOC100149701_2	5.32385474896775	5.75587739161803	2.25489352588427	6.22736572849942	4.70514184536379	4.47961476869892
LOC100149761	0	0	0	0	0	0
LOC100149773	0	0	0	0	0	0
LOC100149796	0	0	0	0	0	0
LOC100149863	0	0	0	0	0	0
LOC100149889	0	0	0	0	0	0
LOC100149931	0	0	0	0	0	0
LOC100149932	0	0	0	0	0	0
LOC100149959	0	0	0	0	0	0
LOC100149966	0	0	0	0	0	0
LOC100149991	0	0	0	0	0	0
LOC100150003	0	0	0	0	0	0
LOC100150003_1	8.9951730984219	0	2.47661737853606	3.85303273297782	15.3557450129788	9.30345355699554
LOC100150005	0	0	0	0	0	0
LOC100150033	0	0	0	0	0	0
LOC100150038	0	0	0	0	0	0
LOC100150095	0	0	0	0	0	0
LOC100150106	0	0	0	0	0	0
LOC100150116	0	0	0	0	0	0
LOC100150117	0	0	0	0	0	0
LOC100150117_1	80.9663821301646	82.3587288605497	171.382208166028	171.508784881187	114.728277003241	242.5572462161
LOC100150142	0	0	0	0	0	0
LOC100150177	0	0	0	0	0	0
LOC100150188	0	0	0	0	0	0
LOC100150229	0	0	0	0	0	0
LOC100150236	0	0	0	0	0	0
LOC100150253	0	0	0	0	0	0
LOC100150253_1	0.434517913999908	3.02000384500807	3.39762479178175	1.01651983145736	0	3.48994650139275
LOC100150253_2	0.434517913999908	3.02000384500807	3.39762479178175	1.01651983145736	0	3.48994650139275
LOC100150280	0	0	0	0	0	0
LOC100150296	0	0	0	0	0	0
LOC100150353	0	0	0	0	0	0
LOC100150424	0	0	0	0	0	0
LOC100150565	0	0	0	0	0	0
LOC100150591	0	0	0	0	0	0
LOC100150619	0	0	0	0	0	0
LOC100150651	0	0	0	0	0	0
LOC100150661	0	0	0	0	0	0
LOC100150670	0	0	0	0	0	0
LOC100150676	0	0	0	0	0	0
LOC100150699	0	0	0	0	0	0
LOC100150699_1	22.0218039568413	31.8167577219465	21.8791767419499	39.9124866826146	29.9860098517456	23.1852092004378
LOC100150707	0	0	0	0	0	0
LOC100150791	0	0	0	0	0	0
LOC100150811	0	0	0	0	0	0
LOC100150834	0	0	0	0	0	0
LOC100150882	0	0	0	0	0	0
LOC100150906	0	0	0	0	0	0
LOC100151028	0	0	0	0	0	0
LOC100151049	0	0	0	0	0	0
LOC100151059	0	0	0	0	0	0
LOC100151078	0	0	0	0	0	0
LOC100151089	0	0	0	0	0	0
LOC100151089_1	127.039316435236	162.618082285732	78.0137370867372	48.3322484775678	52.7701396080937	38.5760084878259
LOC100151145	0	0	0	0	0	0
LOC100151165	0	0	0	0	0	0
LOC100151192	0	0	0	0	0	0
LOC100151196	0	0	0	0	0	0
LOC100151285	0	0	0	0	0	0
LOC100151285_1	1.03154030771981	0	0.112026672750704	0	0.248070648458001	0.657546910123248
LOC100151294	0	0	0	0	0	0
LOC100151328	0	0	0	0	0	0
LOC100151333	0	0	0	0	0	0
LOC100151335	0	0	0	0	0	0
LOC100151335_1	0.337976968147792	1.95751757377625	4.12928504006975	7.51136525439616	4.57192199145979	6.39858721004569
LOC100151419	0	0	0	0	0	0
LOC100151468	0	0	0	0	0	0
LOC100151486	0	0	0	0	0	0
LOC100151490	0	0	0	0	0	0
LOC100151503	0	0	0	0	0	0
LOC100151570	0	0	0	0	0	0
LOC100151603	0	0	0	0	0	0
LOC100216314	0	0	0	0	0	0
LOC100301575	0	0	0	0	0	0
LOC100329231	0	0	0	0	0	0
LOC100329245	0	0	0	0	0	0
LOC100329258	3.20777043866538	1.62566066576877	1.17574270432831	2.81412068461929	1.51873859995884	0.230036283130372
LOC100329290	0	0	0	0	0	0
LOC100329294	0	0	0	0	0	0
LOC100329307	2.64375357313197	3.96984738662187	2.87115214164957	2.40521927992087	2.64910339398061	2.80873172563801
LOC100329344	0	0	0	0	0	0
LOC100329351	0	0	0	0	0	0
LOC100329358	0	0	0	0	0	0
LOC100329375	0	0	0	0	0	0
LOC100329378	29.0101660338448	37.5121153999465	15.6611308018571	38.8656708042029	23.3632593499324	48.3809976722121
LOC100329398	0	0	0	0	0	0
LOC100329433	0	0	0	0	0	0
LOC100329477	0	0	0	0	0	0
LOC100329480	0	0	0	0	0	0
LOC100329486	0	0	0	0	0	0
LOC100329490	0	0	0	0	0	0
LOC100329495	0	0	0	0	0	0
LOC100329520	0	0	0	0	0	0
LOC100329560	0	0	0	0	0	0
LOC100329579	0	0	0	0	0	0
LOC100329589	2.05964628549415	1.65173495494124	2.63254592395725	0.370644415080122	1.02873196347908	2.18144154702838
LOC100329607	0	0	0	0	0	0
LOC100329627	0	0	0	0	0	0
LOC100329650	0	0	0	0	0	0
LOC100329651	1.10301751338965	0.958279573816573	0	0.322552632664762	0.895252132842307	1.42379667419147
LOC100329676	163.327803161226	164.986608104025	373.956523557003	194.430827982451	129.431814950841	182.236934317625
LOC100329687	0	0	0	0	0	0
LOC100329723	0	0	0	0	0	0
LOC100329748	0	0	0	0	0	0
LOC100329748_1	15.0898484747246	17.1369396227774	16.4118792350371	23.1017110188022	19.5319781863094	33.6944414693471
LOC100329755	135.326659844294	148.701101907302	197.168719680144	312.147754008471	91.7014241604626	130.603596943846
LOC100329768	0	0	0	0	0	0
LOC100329772	0	0	0	0	0	0
LOC100329773	0	0	0	0	0	0
LOC100329786	2.61450353359945	2.88435355409755	2.06869566223023	1.45629082237154	1.61678725607776	1.28565810324864
LOC100329789	2.18798183407459	1.73413148276725	0.675334762470395	3.90630620091659	2.36780211833745	3.1711325559006
LOC100329790	0.940253011547741	0.544582018114293	0.689261055108375	1.92469073604809	1.52629220076972	2.15768365837122
LOC100329795	0	0	0	0	0	0
LOC100329806	0	0	0	0	0	0
LOC100329806_1	2.35525810271865	2.72826823207348	0.255784215839264	0	0	2.70241193437773
LOC100329813	0	0	0	0	0	0
LOC100329813_1	4.51801031777163	2.77536359177027	1.67271147232275	3.68331862186158	3.92627618048053	6.20502331586622
LOC100329816	0	0	0	0	0	0
LOC100329818	8.05715374668793	5.39575175406156	4.30672821247435	15.314865619088	14.0326791212573	15.4560494387966
LOC100329825	0	0	0	0	0	0
LOC100329833	0	0	0	0	0	0
LOC100329836	19.2671601866301	3.1883664287019	2.39135960954674	3.57729975530292	1.65481274032349	3.15814969613341
LOC100329844	0	0	0	0	0	0
LOC100329848	0	0	0	0	0	0
LOC100329853	0	0	0	0	0	0
LOC100329885	0	0	0	0	0	0
LOC100329917	0	0	0	0	0	0
LOC100329917_1	453.077282391403	501.849784244183	626.637672988323	533.779227691821	395.135114190969	366.279540368846
LOC100329927	2.45174912368664	1.89336057322046	0	5.73567055738513	7.07532598097345	0
LOC100330007	0	0	0	0	0	0
LOC100330009	0	0	0	0	0	0
LOC100330009_1	96.966477207672	91.9387695368592	98.6374685101859	44.5288924532837	55.9657127103841	67.579464401531
LOC100330028	0	0	0	0	0	0
LOC100330084	0	0	0	0	0	0
LOC100330136	8.20304846990483	9.50219278335872	2.50554982454699	13.1933823919291	9.70945909845183	5.88258672631289
LOC100330143	0	0	0	0	0	0
LOC100330143_1	68.0245835097769	73.954497479717	52.9703898121452	90.8554176218112	68.2202464409508	36.5345496177838
LOC100330151	0	0	0	0	0	0
LOC100330159	0	0	0	0	0	0
LOC100330167	22.2574778170065	14.5641429459223	9.79793173355954	14.9054156470955	20.0416209661401	16.5705385290951
LOC100330186	0	0	0	0	0	0
LOC100330188	0	0	0	0	0	0
LOC100330229	0	0	0	0	0	0
LOC100330243	43.6884747115235	37.6214728926406	20.9479777968136	32.4936941240743	33.1845280630912	50.9791772000967
LOC100330246	0	0	0	0	0	0
LOC100330250	0	0	0	0	0	0
LOC100330257	0	0	0	0	0	0
LOC100330257_1	3.22909299300266	3.74049528629205	0.573846327708957	1.71686459828083	3.17679770215948	3.03140121334545
LOC100330283	0	0	0	0	0	0
LOC100330321	27.093469931759	31.9765113000855	17.9874253682563	19.1344909450798	34.852264598473	26.6878261871211
LOC100330348	0	0	0	0	0	0
LOC100330349	0	0	0	0	0	0
LOC100330380	0	0	0	0	0	0
LOC100330380_1	0	0	0	0	0	0
LOC100330441	0	0	0	0	0	0
LOC100330441_1	10.7341866619357	4.30414470854867	10.8952525954713	9.17545417011609	11.6163806851307	13.7374725206012
LOC100330485	0	0	0	0	0	0
LOC100330501	0	0	0	0	0	0
LOC100330530	0	0	0	0	0	0
LOC100330546	0	0	0	0	0	0
LOC100330554	0	0	0	0	0	0
LOC100330563	0	0	0	0	0	0
LOC100330575	0	0	0	0	0	0
LOC100330644	0	0	0	0	0	0
LOC100330650	0	0	0	0	0	0
LOC100330653	0	0	0	0	0	0
LOC100330683	0	0	0	0	0	0
LOC100330690	0	0	0	0	0	0
LOC100330694	2.2034967019577	0.850823956334213	0.717908167301164	0	0	1.2641408128177
LOC100330706	0	0	0	0	0	0
LOC100330743	0	0	0	0	0	0
LOC100330744	0	0	0	0	0	0
LOC100330746	0	0	0	0	0	0
LOC100330797	62.4040256087659	46.3580703565252	31.8231935675384	40.8611120813407	27.5269275389979	56.4255536684665
LOC100330805	0	0	0	0	0	0
LOC100330838	0	0	0	0	0	0
LOC100330861	0	0	0	0	0	0
LOC100330864	0	0	0	0	0	0
LOC100330866	0	0	0	0	0	0
LOC100330882	0	0	0	0	0	0
LOC100330916	0	0	0	0	0	0
LOC100330916_1	9.59428163033179	2.16793080290884	3.03824782018398	5.22124267628246	10.5923102639647	4.85012802172802
LOC100330918	25.7556718753923	14.9173420297825	10.2683042693713	17.8381568879294	13.5694644706527	19.0532214400361
LOC100330978	0	0	0	0	0	0
LOC100330990	56.6743729551536	114.466812403507	271.573724664966	32.2963833868656	37.428357298191	250.10732968827
LOC100331003	0	0	0	0	0	0
LOC100331045	0	0	0	0	0	0
LOC100331049	0	0	0	0	0	0
LOC100331050	0	0	0	0	0	0
LOC100331054	0	0	0	0	0	0
LOC100331067	0	0	0	0	0	0
LOC100331068	0	0	0	0	0	0
LOC100331072	0	0	0	0	0	0
LOC100331077	0	0	0	0	0	0
LOC100331080	5.19860752286479	4.07937087967273	1.31127284665631	1.76541178218331	1.99627199893056	7.11934607549797
LOC100331115	0	0	0	0	0	0
LOC100331140	0	0	0	0	0	0
LOC100331149	0	0	0	0	0	0
LOC100331190	0	0	0	0	0	0
LOC100331214	0	0	0	0	0	0
LOC100331216	0	0	0	0	0	0
LOC100331219	0	0	0	0	0	0
LOC100331257	0	0	0	0	0	0
LOC100331268	0	0	0	0	0	0
LOC100331278	0	0	0	0	0	0
LOC100331287	0	0	0	0	0	0
LOC100331291	0	0	0	0	0	0
LOC100331291_1	30.8959617570496	38.5778167355469	14.2166328787553	17.8349856600382	30.2870446984967	18.5306187948237
LOC100331300	0	0	0	0	0	0
LOC100331306	0	0	0	0	0	0
LOC100331324	0	0	0	0	0	0
LOC100331330	0	0	0	0	0	0
LOC100331349	0	0	0	0	0	0
LOC100331359	0	0	0	0	0	0
LOC100331367	0	0	0	0	0	0
LOC100331378	0	0	0	0	0	0
LOC100331381	0	0	0	0	0	0
LOC100331400	0	0	0	0	0	0
LOC100331404	0	0	0	0	0	0
LOC100331407	0	0	0	0	0	0
LOC100331412	0	0	0	0	0	0
LOC100331417	0	0	0	0	0	0
LOC100331417_1	1.22701703580589	0.473781280437737	0	0	0.442619996712809	0.469291168473796
LOC100331422	0	0	0	0	0	0
LOC100331436	0	0	0	0	0	0
LOC100331451	0	0	0	0	0	0
LOC100331460	0	0	0	0	0	0
LOC100331465	0	0	0	0	0	0
LOC100331467	0	0	0	0	0	0
LOC100331480	0	0	0	0	0	0
LOC100331484	0	0	0	0	0	0
LOC100331492	0	0	0	0	0	0
LOC100331497	0	0	0	0	0	0
LOC100331508	0	0	0	0	0	0
LOC100331510	0	0	0	0	0	0
LOC100331532	0	0	0	0	0	0
LOC100331538	0	0	0	0	0	0
LOC100331556	45.4342261676521	59.7688546725961	36.2828490072741	98.4102077851286	58.6296587023955	68.0827764342805
LOC100331609	0	0	0	0	0	0
LOC100331639	0	0	0	0	0	0
LOC100331665	0	0	0	0	0	0
LOC100331676	0	0	0	0	0	0
LOC100331689	0	0	0	0	0	0
LOC100331692	0	0	0	0	0	0
LOC100331694	0	0	0	0	0	0
LOC100331704	0	0	0	0	0	0
LOC100331720	0	0	0	0	0	0
LOC100331742	0	0	0	0	0	0.410390728420851
LOC100331743	0	0	0	0	0	0
LOC100331751	0	0	0	0	0	0
LOC100331776	0	0	0	0	0	0
LOC100331807	0	0	0	0	0	0
LOC100331810	0	0	0	0	0	0
LOC100331830	0	0	0	0	0	0
LOC100331876	0	0	0	0	0	0
LOC100331876_1	1.96422100510189	1.95025823750521	0.822794366935636	0.656448228754436	0.607328972471666	2.2537378301833
LOC100331909	0	0	0	0	0	0
LOC100331909_1	16.7761121230852	5.44124036294778	0.655887048872241	1.569854785584	2.17858374528827	7.69953247358384
LOC100331938	0	0	0	0	0	0
LOC100331968	0	0	0	0	0	0
LOC100331974	0	0	0	0	0	0
LOC100331987	0	0	0	0	0	0
LOC100331996	0	0	0	0	0	0
LOC100332004	0	0	0	0	0	0
LOC100332023	0	0	0	0	0	0
LOC100332035	0	0	0	0	0	0
LOC100332070	0	0	0	0	0	0
LOC100332081	0	0	0	0	0	0
LOC100332092	0	0	0	0	0	0
LOC100332095	0	0	0	0	0	0
LOC100332108	0	0	0	0	0	0
LOC100332173	0	0	0	0	0	0
LOC100332177	0	0	0	0	0	0
LOC100332187	0	0	0	0	0	0
LOC100332191	0	0	0	0	0	0
LOC100332207	3.39192640357836	2.7201580411339	0.255023858479456	2.74677921163717	0.564722064771515	2.09562780404678
LOC100332221	0	0	0	0	0	0
LOC100332229	23.0980575336794	5.20258946983603	10.0339211687122	7.50500752757265	3.4717197110588	31.655884827796
LOC100332250	0	0	0	0	0	0
LOC100332250_1	10.803930136721	12.9465360078869	1.45653694384532	13.0732389189975	11.6918560591787	19.6632202831321
LOC100332267	0	0	0	0	0	0
LOC100332293	0	0	0	0	0	0
LOC100332300	0	0	0	0	0	0
LOC100332323	0	0	0	0	0	0
LOC100332329	0	0	0	0	0	0
LOC100332340	0	0	0	0	0	0
LOC100332351	0	0	0	0	0	0
LOC100332354	0	0	0	0	0	0
LOC100332358	0	0	0	0	0	0
LOC100332369	0	0	0	0	0	0
LOC100332396	0.504440336942423	0.194776748624403	0.493046126393615	0	2.36555798243179	1.92930813705894
LOC100332423	0	0	0	0	0	0
LOC100332428	0	0	0	0	0	0
LOC100332428_1	0.646337397849643	1.58058893213617	1.47405542942421	1.1760424166918	1.94293592076928	1.73041039097039
LOC100332433	0	0	0	0	0	0
LOC100332443	0	0	0	0	0	0
LOC100332446	0	0	0	0	0	0
LOC100332458	0	0	0	0	0	0
LOC100332459	0	0	0	0	0	0
LOC100332483	0	0	0	0	0	0
LOC100332501	0	0	0	0	0	0
LOC100332505	0	0	0	0	0	0
LOC100332526	0	0	0	0	0	0
LOC100332535	0	0	0	0	0	0
LOC100332538	0	0	0	0	0	0
LOC100332582	2.76885232264926	0.267280396377336	0.67657749205433	2.56401361273223	1.49820585638121	3.83883630110387
LOC100332583	0	0	0	0	0	0
LOC100332592	0	0	0	0	0	0
LOC100332608	0	0	0	0	0	0
LOC100332609	0	0	0	0	0	0
LOC100332612	0	0	0	0	0	0
LOC100332615	0	0	0	0	0	0
LOC100332626	18.002144618821	12.9628029045709	2.37777233903795	5.12204283145646	9.4775638763982	10.0486581240609
LOC100332639	0	0	0	0	0	0
LOC100332698	0	0	0	0	0	0
LOC100332699	0	0	0	0	0	0
LOC100332721	0	0	0	0	0	0
LOC100332721_1	19.4041066581145	21.5207235427433	8.47408535203326	12.0729660133107	15.1906516651709	24.632709347285
LOC100332723	166.239759971726	14.7249250091952	14.7165117703651	14.2915941995813	60.3680899678643	42.340066847003
LOC100332737	0	0	0	0	0	0
LOC100332745	0	0	0	0	0	0
LOC100332745_1	331.113171482797	337.024141763859	282.712410110842	168.048203420298	330.726947606755	282.133987072469
LOC100332753	0	0	0	0	0	0
LOC100332761	0	0	0	0	0	0
LOC100332762	0	0	0	0	0	0
LOC100332770	0	0	0	0	0	0
LOC100332787	0	0	0	0	0	0
LOC100332811	0	0	0	0	0	0
LOC100332822	0	0	0	0	0	0
LOC100332822_1	1.14202291895143	0.755936526259765	0	0.381667297312988	0	0.374386188678352
LOC100332834	0	0	0	0	0	0
LOC100332841	0	0	0	0	0	0
LOC100332847	0	0	0	0	0	0
LOC100332851	0	0	0	0	0	0
LOC100332852	3.80517132780267	4.04049165679669	1.54967532500884	0.370912221738417	1.37263368922787	1.81918144426439
LOC100332883	0	0	0	0	0	0
LOC100332902	0	0	0	0	0	0
LOC100332941	0	0	0	0	0	0
LOC100332943	0	0	0	0	0	0
LOC100332969	0	0	0	0	0	0
LOC100332973	0	0	0	0	0	0
LOC100332986	0	0	0	0	0	0
LOC100333000	0	0	0	0	0	0
LOC100333012	0	0	0	0	0	0
LOC100333021	0	0	0	0	0	0
LOC100333031	0	0	0	0	0	0
LOC100333042	0	0	0	0	0	0
LOC100333042_1	0	0	0	0	0	0
LOC100333048	25.2077671200889	30.6360716480417	13.9348206061246	18.3681879149405	16.546569199148	25.8412839883191
LOC100333051	10.5192495958751	9.26076602520053	4.52392275128178	6.39832473012233	5.91956503753305	4.34510528662652
LOC100333053	0	0	0	0	0	0
LOC100333071	0	0	0	0	0	0
LOC100333082	0	0	0	0	0	0
LOC100333085	0	0	0	0	0	0
LOC100333111	0	0	0	0	0	0
LOC100333141	58.5448729137759	39.8617954898639	25.3351400588817	33.9788833682158	20.7963788475888	42.5606946772993
LOC100333146	157.84721606122	170.610102170419	111.815338146432	154.562255844413	131.565879404375	143.152560981613
LOC100333163	0	0	0	0	0	0
LOC100333168	0	0	0	0	0	0
LOC100333185	0	0	0	0	0	0
LOC100333187	0	0	0	0	0	0
LOC100333196	45.1424469687741	29.556239180796	14.9633766265969	36.2737555241427	20.8154128507776	49.0938168078621
LOC100333206	0	0	0	0	0	0
LOC100333218	0	0	0	0	0	0
LOC100333227	0	0	0	0	0	0
LOC100333228	0	0	0	0	0	0
LOC100333235	0	0	0	0	0	0
LOC100333241	0	0	0	0	0	0
LOC100333244	0	0	0	0	0	0
LOC100333256	0	0	0	0	0	0
LOC100333265	0	0	0	0	0	0
LOC100333266	0	0	0	0	0	0
LOC100333270	0	0	0	0	0	0
LOC100333286	0	0	0	0	0	0
LOC100333290	0	0	0	0	0.467452024087444	0
LOC100333313	0	0	0	0	0	0
LOC100333325	0	0	0	0	0	0
LOC100333325_1	7.13598525430744	1.37768919758724	4.41737261207938	8.06879833696102	5.92055224871295	6.82316292374504
LOC100333355	0	0	0	0	0	0
LOC100333391	1.05033049814098	1.41945400772551	3.42201938542039	14.3334567379409	1.70497858326908	5.22229159077861
LOC100333406	0	0	0	0	0	0
LOC100333415	0	0	0	0	0	0
LOC100333433	0	0	0	0	0	0
LOC100333434	0	0	0	0	0	0
LOC100333446	27.1286908830851	24.8782458835394	45.8504324364237	22.8078773516625	71.2549792390036	35.9909762000867
LOC100333474	0	0	0	0	0	0
LOC100333482	0	0	0	0	0	0
LOC100333484	0	0	0	0	0	0
LOC100333484_1	10.246542929262	31.8988037287507	16.9004741636235	25.7901909709232	19.801178089341	32.3312950848226
LOC100333499	0	0	0	0	0	0
LOC100333521	0	0	0	0	0	0
LOC100333524	0	0	0	0	0	0
LOC100333534	0	0	0	0	0	0
LOC100333572	0	0	0	0	0	0
LOC100333618	0	0	0	0	0	0
LOC100333625	47.894224181908	48.3368365782455	20.532982858846	50.82267015535	42.6747575657677	46.8092831443369
LOC100333697	0	0	0	0	0	0
LOC100333722	58.593203356463	103.845392560992	99.0765987763725	146.66928996742	135.06055758173	55.8005369467395
LOC100333723	0	0	0	0	0	0
LOC100333734	0	0	0	0	0	0
LOC100333746	0	0	0	0	0	0
LOC100333749	0	0	0	0	0	0
LOC100333752	10.0621167739309	10.9832444363205	7.56525802402902	6.11122041530915	5.23513289762835	6.21665955274548
LOC100333801	0	0	0	0	0	0
LOC100333807	0	0	0	0	0	0
LOC100333826	126.822295579791	174.791605645943	138.118020516095	79.2565386111399	119.637330223733	127.357853244615
LOC100333835	0	0	0	0	0	0
LOC100333840	0	0	0	0	0	0
LOC100333843	0	0	0	0	0	0
LOC100333844	0	0	0	0	0	0
LOC100333853	0	0	0	0	0	0
LOC100333855	0	0	0	0	0	0
LOC100333863	0	0	0	0	0	0
LOC100333871	4.63180045530246	0	1.13179453815949	0.451488579495135	0.835411181130771	3.54300386119531
LOC100333880	0	0	0	0	0	0
LOC100333907	0	0	0	0	0	0
LOC100333913	1.57581002922768	11.8649462851454	22.7181846209913	11.9810640817192	17.4795166206343	24.8610577266437
LOC100333926	0	0	0	0	0	0
LOC100333939	0	0	0	0	0	0
LOC100333957	0	0	0	0	0	0
LOC100333986	0	0	0	0	0	0
LOC100334012	0	0	0	0	0	0
LOC100334014	18.9242812236921	8.87294079719176	7.92720979396716	15.8113710950504	17.5539273439655	12.9247798709544
LOC100334018	0	0	0	0	0	0
LOC100334024	0	0	0	0	0	0
LOC100334048	0	0	0	0	0	0
LOC100334054	0	0	0	0	0	0
LOC100334068	0	0	0	0	0	0
LOC100334068_1	0	1.06575956794485	0	0	0	0
LOC100334085	0	0	0	0	0	0
LOC100334101	0	0	0	0	0	0
LOC100334104	0	0	0	0	0	0
LOC100334116	0	0	0	0	0	0
LOC100334155	0	0	0	0	0	0
LOC100334158	0	0	0	0	0	0
LOC100334176	0	0	0	0	0	0
LOC100334178	0	0	0	0	0	0
LOC100334195	0	0	0	0	0	0
LOC100334195_1	5.16667076411249	0	0	0	0	1.0461553125465
LOC100334198	0	0	0	0	0	0
LOC100334219	0	0	0	0	0	0
LOC100334245	0	0	0	0	0	0
LOC100334269	5.90068024389792	1.70879769381409	10.0929442344105	6.03932370454081	9.578445508696	15.2334279460553
LOC100334275	6.24527797763015	7.35697994080597	2.79345236589147	3.9621226426317	4.81117047078134	5.46544237090141
LOC100334281	0	0	0	0	0	0
LOC100334281_1	3.26669140170876	4.43647039859588	3.96360489698358	5.66574130905972	17.3101227975215	13.9587622606307
LOC100334288	0	0	0	0	0	0
LOC100334297	0	0	0	0	0	0
LOC100334305	0	0	0	0	0	0
LOC100334312	3.52029219096183	4.27199423453523	7.70078537365735	2.74514713842764	1.81409952816212	3.84682523890285
LOC100334314	0	0	0	0	0	0
LOC100334340	0	0	0	0	0	0
LOC100334341	0	0	0	0	0	0
LOC100334356	0	0	0	0	0	0
LOC100334365	0	0	0	0	0	0
LOC100334368	0	0	0	0	0	0
LOC100334396	0	0	0	0	0	0
LOC100334401	0	0	0	0	0	0
LOC100334422	0	0	0	0	0	0
LOC100334439	0	0	0	0	0	0
LOC100334443	0	0	0	0	0	0
LOC100334487	0	0	0	0	0	0
LOC100334495	0	0	0	0	0	0
LOC100334508	0	0	0	0	0	0
LOC100334521	0	0	0	0	0	0
LOC100334521_1	0.5138912097657	0.892916827710232	1.25570881136547	1.50275911851864	1.39031398264884	1.47409081900581
LOC100334522	0	0	0	0	0	0
LOC100334526	0	0	0	0	0	0
LOC100334557	12.4394300776618	10.9512233155149	0.486338015830437	1.16404198386841	0.538470812327487	1.14183542805529
LOC100334559	0	0	0	0	0	0
LOC100334579	0	0	0	0	0	0
LOC100334579_1	2.67192141942105	5.41639451654162	0.652892130840861	0.781343249445918	5.78302899814726	0
LOC100334599	0	0	0	0	0	0
LOC100334604	0	0	0	0	0	0
LOC100334612	0	0	0	0	0	0
LOC100334619	0	0	0	0	0	0
LOC100334642	16.7774623131957	13.2973341666519	4.31539366159401	11.8781467227136	3.82238435793033	13.6779018529722
LOC100334666	5.10305922255707	10.0491213214707	0	5.96909901030196	9.38817600004458	13.4670194729824
LOC100334677	0	0	0	0	0	0
LOC100334689	0	0	0	0	0	0
LOC100334697	0	0	0	0	0	0
LOC100334706	0	0	0	0	0	0
LOC100334711	0	0	0	0	0	0
LOC100334716	0	0	0	0	0	0
LOC100334731	0	0	0	0	0	0
LOC100334739	0	0	0	0	0	0
LOC100334739_1	0.593860748497846	2.0637374042342	0.580446725253647	2.0839344312015	0.642667464780573	2.38487548471359
LOC100334756	64.2110151712421	68.6252274523032	42.3799785348831	95.8885074975676	69.7326167308325	75.1437390535118
LOC100334758	0	0	0	0	0	0
LOC100334800	0	0	0	0	0	0
LOC100334818	0	0	0	0	0	0
LOC100334838	0	0	0	0	0	0
LOC100334841	0	0	0	0	0	0
LOC100334861	0	0	0	0	0	0
LOC100334869	0	0	0	0	0	0
LOC100334873	0	0	0	0	0	0
LOC100334883	0	0	0	0	0	0
LOC100334891	0	0	0	0	0	0
LOC100334908	0	0	0	0	0	0
LOC100334911	0	0	0	0	0	0
LOC100334916	0	0	0	0	0	0
LOC100334916_1	0	0	0	0	0	0
LOC100334934	0	0	0	0	0	0
LOC100334952	0	0	0	0	0	0
LOC100334962	0	0	0	0	0	0
LOC100334996	0	0	0	0	0	0
LOC100335005	0	0	0	0	0	0
LOC100499487	0	0	0	0	0	0
LOC100500933	0	0	0	0	0	0
LOC100534659	0	0	0	0	0	0
LOC100534659_1	3.36615987068002	5.36149611985294	1.64506281864792	0	1.36605347019993	0.96557895258367
LOC100534669	0	0	0	0	0	0
LOC100534672	0	0	0	0	0	0
LOC100534673	13.2746489543048	15.3769996554316	7.81614668298917	15.9016449582024	11.7694334694437	11.1940651786135
LOC100534675	0	0	0	0	0	0
LOC100534675_1	30.3105832810637	66.7602990056502	26.7050664568059	55.4290069575317	36.9596308539178	65.6377653555442
LOC100534679	0	0	0	0	0	0
LOC100534684	0	0	0	0	0	0
LOC100534694	0	0	0	0	0	0
LOC100534707	0	0	0	0	0	0
LOC100534715	0	0	0	0	0	0
LOC100534722	47.0803907238858	53.4673237178893	20.2113649792991	57.6619484537458	48.7518832895978	46.6053316070359
LOC100534723	16.2541886348114	50.4601630102954	52.7449789435304	38.7858789024954	30.958481903415	46.2519470724263
