gene	zcount_h-brain-1_S11	zcount_h-brain-2_S12	zcount_h-brain-3_S13	zcount_h-testis-1_S16	zcount_h-testis-2_S17	zcount_n-testis-1_S33	zcount_n-testis-2_S34	zcount_n-testis-3_S35	zcount_wt-brain_S44
satb1a	0	0	0	0	0	0	0	0	0
satb2	0	0	0	0	0	0	0	0	0
sav1	0	0	0	0	0	0	0	0	0
saxo2	0	0	0	0	0	0	0	0	0
sb:cb1058	0	0	0	0	0	0	0	0	0
sb:cb1058_1	17.8272347924353	13.3983861709553	2.27406986622637	8.56584551796153	26.898366281936	19.2833387936951	13.409493059854	15.6575399916241	12.2277749328928
sb:cb1081	0	0	0	0	0	0	0	0	0
sb:cb230	0	0	0	0	0	0	0	0	0
sb:cb288	0	0	0	0	0	0	0	0	0
sb:cb449	0	0	0	0	0	0	0	0	0
sb:cb449_1	8.74156512294882	14.4268260185497	11.0304682402342	20.498417812528	27.78087910589	48.0724431790527	16.0571987702177	36.2754766976712	7.05893945917731
sb:cb470	0	0	0	0	0	0	0	0	0
sb:cb649	0	0	0	0	0	0	0	0	0
sb:cb829	0	0	0	0	0	0	0	0	0
sb:cb92	0	0	0	0	0	0	0	0	0
sbds	0	0	0	0	0	0	0	0	0
sbf1	0	0	0	0	0	0	0	0	0
sbf1_1	122.608111651788	126.083816866929	238.037306978039	110.622722557165	106.697870137347	105.175546376328	151.703133933333	102.87093305904	158.760959493639
sbf2	0	0	0	0	0	0	0	0	0
sbk3	0	0	0	0	0	0	0	0	0
sbno1	0	0	0	0	0	0	0	0	0
sbno2a	0	0	0	0	0	0	0	0	0
sbspon	0	0	0	0	0	0	0	0	0
sbspon_1	6.22019456757186	11.7471886951086	2.99072524297718	6.43731708849552	17.9172972201933	23.2469715242208	23.5138535745941	11.8799374411705	7.09467476720835
sc:d0202	0	0	0	0	0	0	0	0	0
sc:d0284	0	0	0	0	0	0	0	0	0
sc:d156	0	0	0	0	0	0	0	0	0
sc:d189	0	0	0	0	0	0	0	0	0
sc:d217	0	0	0	0	0	0	0	0	0
sc5d	0	0	0	0	0	0	0	0	0
scaf1	0	0	0	0	0	0	0	0	0
scaf11	0	0	0	0	0	0	0	0	0
scaf4a	0	0	0	0	0	0	0	0	0
scaf4b	0	0	0	0	0	0	0	0	0
scaf8	0	0	0	0	0	0	0	0	0
scai	0	0	0	0	0	0	0	0	0
scamp1	0	0	0	0	0	0	0	0	0
scamp2	0	0	0	0	0	0	0	0	0
scamp2l	0	0	0	0	0	0	0	0	0
scamp3	0	0	0	0	0	0	0	0	0
scamp4	0	0	0	0	0	0	0	0	0
scamp4_1	5.63984537497064	13.3744760820405	13.2194797546319	31.4179165630685	71.7513950241886	79.7132023882516	57.2974784616917	75.8495213071034	24.3907901491002
scamp5a	0	0	0	0	0	0	0	0	0
scamp5b	0	0	0	0	0	0	0	0	0
scap	0	0	0	0	0	0	0	0	0
scaper	0	0	0	0	0	0	0	0	0
scara3	0	0	0	0	0	0	0	0	0
scara5	0	0	0	0	0	0	0	0	0
scarb1	0	0	0	0	0	0	0	0	0
scarb2a	0	0	0	0	0	0	0	0	0
scarb2b	22.9906025299157	80.6353807193264	217.151408790003	442.792684329473	507.511156433708	377.75165374752	365.229301242359	359.167462151815	136.574943166119
scarf1	0	0	0	0	0	0	0	0	0
scarf2	0	0	0	0	0	0	0	0	0
sccpdha	0	0	0	0	0	0	0	0	0
sccpdhb	0	0	0	0	0	0	0	0	0
scd	0	0	0	0	0	0	0	0	0
scdb	0	0	0	0	0	0	0	0	0
scel	0	0	0	0	0	0	0	0	0
scel_1	2.02391339193529	1.29063822086191	6.32525192470813	51.0549059959318	86.6155269241859	102.163779767804	11.4763298708687	9.57163561601661	2.57227270008492
scel_2	0.867391453686554	1.29063822086191	3.61442967126178	40.3576875967842	51.6361795124954	98.3326380265113	7.10439468196632	9.33234472561621	1.71484846672328
scel_3	4.62608775299495	0.967978665646435	7.53006181512872	135.903297389171	102.161903551604	157.332220842418	11.7495758201751	11.0073809584191	2.57227270008492
scfd1	0	0	0	0	0	0	0	0	0
scfd2	0	0	0	0	0	0	0	0	0
scfd2_1	27.6358682913378	20.8174501711776	39.2260225657927	50.252020985674	56.0553547697244	36.3139227566173	46.6851773731987	55.7506609163476	44.0507647615912
scg2a	0	0	0	0	0	0	0	0	0
scg2b	0	0	0	0	0	0	0	0	0
scg3	0	0	0	0	0	0	0	0	0
scg3_1	826.578371036617	758.079423660651	1613.1401696997	369.74323029483	480.283251610963	57.8471650213142	97.676942053516	70.3030974699477	1671.33572640404
scg5	0	0	0	0	0	0	0	0	0
scgn	0	0	0	0	0	0	0	0	0
scgn_1	19.4409098457959	36.4482360273764	32.8092459744096	2.9424791454245	13.4399098737163	9.61717879375749	5.51185379940667	1.28717873087344	33.0541237145065
schip1	0	0	0	0	0	0	0	0	0
scin	0	0	0	0	0	0	0	0	0
scin_1	4.14998622174923	2.45183302016091	5.34049701721435	4.7211725303689	1.64075239602112	21.3489246727138	3.92199019237782	3.03054874724761	10.135090683132
scinla	0	0	0	0	0	0	0	0	0
scinla_1	29.7195534385076	25.710067445556	31.6804359380063	14.7228017311733	16.1481473257551	21.3690367072619	10.6686261709759	4.95744835782178	39.3984637029332
scinlb	0	0	0	0	0	0	0	0	0
sclt1	0	0	0	0	0	0	0	0	0
sclt1_1	38.7636075657895	48.6025751920786	51.5465554591935	189.433382274429	164.860843182625	256.215532868667	241.999724507708	206.266030302593	49.1374229090622
scly	0	0	0	0	0	0	0	0	0
scmh1	0	0	0	0	0	0	0	0	0
scmh1_1	1.20328208749172	0	0.417840801236396	30.3537958236123	62.7741838555025	39.683255795891	47.003232975662	35.187170377192	3.56836541448637
scml2	0	0	0	0	0	0	0	0	0
scml4	0	0	0	0	0	0	0	0	0
scn12aa	0	0	0	0	0	0	0	0	0
scn12ab	0	0	0	0	0	0	0	0	0
scn1a	0	0	0	0	0	0	0	0	0
scn1ba	0	0	0	0	0	0	0	0	0
scn1ba_1	119.376146872539	130.360833829132	438.730777886851	250.300703609521	382.726476010148	213.16977161045	197.55209857903	193.356492910811	215.750519480429
scn1bb	0	0	0	0	0	0	0	0	0
scn1lab	0	0	0	0	0	0	0	0	0
scn2b	0	0	0	0	0	0	0	0	0
scn3b	0	0	0	0	0	0	0	0	0
scn4aa	0	0	0	0	0	0	0	0	0
scn4aa_1	0	0.126536616098165	0.118121843992511	19.1639897080905	27.5444030261001	19.3315178702804	45.1136030325426	48.5163805820752	0
scn4ab	0	0	0	0	0	0	0	0	0
scn4ba	0	0	0	0	0	0	0	0	0
scn4bb	0	0	0	0	0	0	0	0	0
scn4bb_1	2.50502186423494	23.7618961377097	22.6166492441194	2.10637563685429	0.801747362240847	0.737621119517377	1.18369925323274	1.03660621133218	10.3176524392332
scn8aa	0	0	0	0	0	0	0	0	0
scn8ab	0	0	0	0	0	0	0	0	0
scn8ab_1	34.373940338997	71.2902700726733	209.131954911915	19.0051804813903	17.6326805472553	17.3315854954679	20.4702967680839	11.9510293512236	106.591495648997
scn8ab_2	12.2184511694063	38.3943204517278	99.8190595085887	10.0036522691409	8.02699851359212	10.2253489698385	9.11619621162199	6.65280587593097	42.5910134595902
scnm1	0	0	0	0	0	0	0	0	0
sco1	0	0	0	0	0	0	0	0	0
sco1_1	127.353142543493	102.020952352762	104.594987664336	190.178183348513	174.033965944685	160.580994348447	157.31242494894	187.62132439454	157.753927865631
sco2	0	0	0	0	0	0	0	0	0
scoca	0	0	0	0	0	0	0	0	0
scocb	0	0	0	0	0	0	0	0	0
scospondin	0	0	0	0	0	0	0	0	0
scp2a	0	0	0	0	0	0	0	0	0
scp2b	0	0	0	0	0	0	0	0	0
scp2b_1	86.3625125336395	89.1279181566576	101.512999077542	15.4234798013493	27.8854524553971	85.4044357175271	1.08342270507675	0.316263527950948	122.011275412343
scpep1	0	0	0	0	0	0	0	0	0
scpp1	0	0	0	0	0	0	0	0	0
scpp5	0	0	0	0	0	0	0	0	0
scpp6	0	0	0	0	0	0	0	0	0
scpp7	0	0	0	0	0	0	0	0	0
scpp8	0	0	0	0	0	0	0	0	0
scpp9	0	0	0	0	0	0	0	0	0
scrib	0	0	0	0	0	0	0	0	0
scrn2	0	0	0	0	0	0	0	0	0
scrn3	0	0	0	0	0	0	0	0	0
scrt1a	0	0	0	0	0	0	0	0	0
scrt1b	0	0	0	0	0	0	0	0	0
scrt1b_1	81.5054577102957	65.5650201154141	123.117373368561	1.99893094397602	2.93471027111564	1.49999057446864	2.246639226403	1.12426249215951	122.867536104838
scrt2	0	0	0	0	0	0	0	0	0
sctr	0	0	0	0	0	0	0	0	0
scube1	0	0	0	0	0	0	0	0	0
scube2	0	0	0	0	0	0	0	0	0
scube3	0	0	0	0	0	0	0	0	0
scxa	0	0	0	0	0	0	0	0	0
scxb	0	0	0	0	0	0	0	0	0
scxb_1	0	0	2.43031451662293	3.26942127269389	0.373330829825454	2.747765369645	2.20474151976267	2.25256277902852	7.30265523925143
scyl1	0	0	0	0	0	0	0	0	0
scyl3	0	0	0	0	0	0	0	0	0
sdad1	0	0	0	0	0	0	0	0	0
sdc2	0	0	0	0	0	0	0	0	0
sdc3	7.20656290004356	39.6567270260225	91.3838682643379	15.8806428254013	19.5655161681218	23.7081144977334	18.7879769694746	15.2192827306886	44.7076854485463
sdc4	0	0	0	0	0	0	0	0	0
sdcbp	0	0	0	0	0	0	0	0	0
sdcbp2	0	0	0	0	0	0	0	0	0
sdcbp2_1	617.533834911009	470.879680240898	505.759303988413	771.376930591167	668.959873425598	692.194334650257	792.138808592098	669.874525124266	528.73525742843
sdcbp2_2	409.564116408346	341.002622889972	616.579151091766	661.355141624762	544.336349751396	962.100740135834	438.42247507652	728.221622384254	629.995857939582
sdccag3	0	0	0	0	0	0	0	0	0
sdccag3_1	64.6614922254582	66.6992194423336	65.5407109676583	60.8371193553995	104.371435603156	65.7652801795865	127.503218494484	106.741337964538	93.2864085898287
sdccag8	0	0	0	0	0	0	0	0	0
sdccag8_1	14.8685812084964	14.3804431384172	14.4567594415038	182.326852125201	174.409255062721	168.340144425779	334.196656321047	294.923545681589	27.1907929354385
sde2	0	0	0	0	0	0	0	0	0
sde2_1	77.6882710125652	59.7658712827327	157.042458377383	189.581637709588	172.676710701806	183.688224404423	114.347988083666	174.558320300837	133.656940899432
sdf2	0	0	0	0	0	0	0	0	0
sdf2l1	0	0	0	0	0	0	0	0	0
sdf4	0	0	0	0	0	0	0	0	0
sdf4_1	607.750475990582	500.370272977006	675.980972645621	154.028061844086	166.194130744106	163.871912917019	157.466439145344	134.044471189564	815.3446364194
sdha	0	0	0	0	0	0	0	0	0
sdhaf1	0	0	0	0	0	0	0	0	0
sdhaf2	0	0	0	0	0	0	0	0	0
sdhaf2_1	243.753837559991	159.252681710163	164.733865330076	144.641708927012	132.575930459168	102.211253643161	124.658052583012	98.9528618215299	297.378523761573
sdhaf3	0	0	0	0	0	0	0	0	0
sdhaf4	0	0	0	0	0	0	0	0	0
sdhb	0	0	0	0	0	0	0	0	0
sdhc	0	0	0	0	0	0	0	0	0
sdhc_1	517.911586948139	427.642739582725	330.345836039862	121.009015417239	240.205772723945	111.605347089558	122.562193511807	94.8675810798346	358.124052028296
sdhc_2	1424.88438218527	1239.9772012355	1036.36200277413	690.87705313796	874.059801751344	600.89501446232	526.622070186215	750.631079492998	1369.63840683339
sdhda	0	0	0	0	0	0	0	0	0
sdhdb	0	0	0	0	0	0	0	0	0
sdk1a	0	0	0	0	0	0	0	0	0
sdk1b	0	0	0	0	0	0	0	0	0
sdk1b_1	2.01673196521291	5.81405688276097	17.1576443047653	16.9579161692751	10.1661089332302	14.4006384520032	9.68850169013419	6.53727983005087	8.14036036239678
sdk2b	0	0	0	0	0	0	0	0	0
sdr16c5a	0	0	0	0	0	0	0	0	0
sdr16c5b	0	0	0	0	0	0	0	0	0
sdr39u1	0	0	0	0	0	0	0	0	0
sdr39u1_1	90.7157792191413	74.8046685978742	82.8650598609919	22.1698681979463	45.0529642123532	22.895907815371	36.7422627498424	27.3684876097451	87.0229173874705
sdr42e1	0	0	0	0	0	0	0	0	0
sdr42e2	0	0	0	0	0	0	0	0	0
sdsl	0	0	0	0	0	0	0	0	0
sebox	0	0	0	0	0	0	0	0	0
sec11a	0	0	0	0	0	0	0	0	0
sec11a_1	197.18166578477	171.432646406586	120.621328315667	132.063545799053	101.268222074863	58.7366474895247	71.5058985350652	82.5447807951974	71.3935945911232
sec11a_2	407.217398009143	376.288262121917	314.11182232946	392.575759318719	503.689011216038	449.082178090167	454.705737928803	362.245279944441	460.226625291328
sec13	0	0	0	0	0	0	0	0	0
sec13_1	348.176810129808	271.300402807588	364.088060873951	988.093224725927	945.096223513196	1116.88026996482	1095.99683553948	1066.77028077549	503.22688455442
sec13_2	278.717294977649	215.372290836404	275.699386976249	978.482142106072	910.905605333397	803.48584094479	843.809542449083	1060.58505063457	498.446663716683
sec14l1	76.639192788585	73.3085752259167	88.5290573983069	157.819400731143	176.707737410674	106.847569805065	124.163508602916	114.343568729904	65.9666108114836
sec14l7	0	0	0	0	0	0	0	0	0
sec14l8	0	0	0	0	0	0	0	0	0
sec16a	0	0	0	0	0	0	0	0	0
sec16b	0	0	0	0	0	0	0	0	0
sec16b_1	1.65294193643756	0.553387697062341	1.54976110240838	6.25452617077087	3.96775530105252	17.6679452726035	35.1479471568644	45.8283991385427	2.28752710585825
sec22a	0	0	0	0	0	0	0	0	0
sec22ba	0	0	0	0	0	0	0	0	0
sec22bb	0	0	0	0	0	0	0	0	0
sec22c	0	0	0	0	0	0	0	0	0
sec23a	0	0	0	0	0	0	0	0	0
sec23b	0	0	0	0	0	0	0	0	0
sec23ip	0	0	0	0	0	0	0	0	0
sec24a	0	0	0	0	0	0	0	0	0
sec24b	0	0	0	0	0	0	0	0	0
sec24c	0	0	0	0	0	0	0	0	0
sec24d	0	0	0	0	0	0	0	0	0
sec31a	0	0	0	0	0	0	0	0	0
sec31a_1	32.6388034257936	24.9697531539333	36.8884878176447	31.5009952517356	22.7649322547695	29.1041699615277	29.5846745756447	26.1631545599151	10.9574999966025
sec31a_2	2.32433036859682	15.091617594111	23.4433368481878	10.2163865855743	13.9991457705323	12.8794506372757	17.8726131475466	10.6676138862722	19.1120327291386
sec31b	0	0	0	0	0	0	0	0	0
sec61a1	0	0	0	0	0	0	0	0	0
sec61a1l	0	0	0	0	0	0	0	0	0
sec61b	0	0	0	0	0	0	0	0	0
sec61g	0	0	0	0	0	0	0	0	0
sec61g_1	1455.23573455112	1317.28198583173	894.425288853406	500.719270376328	667.622592192315	382.852499919765	361.859095108066	503.528533363443	1125.03604328324
sec62	0	0	0	0	0	0	0	0	0
sec63	0	0	0	0	0	0	0	0	0
secisbp2	0	0	0	0	0	0	0	0	0
secisbp2l	0	0	0	0	0	0	0	0	0
seh1l	0	0	0	0	0	0	0	0	0
sel1l	0	0	0	0	0	0	0	0	0
sele	0	0	0	0	0	0	0	0	0
selenbp1	0	0	0	0	0	0	0	0	0
selenbp1_1	79.5887768554646	58.2870121516563	61.4435852192551	104.567363593266	103.36980909864	96.3574424613371	88.6477235263479	75.279384406516	42.4981277217924
selj	0	0	0	0	0	0	0	0	0
selk	0	0	0	0	0	0	0	0	0
sell	0	0	0	0	0	0	0	0	0
selm	0	0	0	0	0	0	0	0	0
selo	0	0	0	0	0	0	0	0	0
selp	0	0	0	0	0	0	0	0	0
selplg	0	0	0	0	0	0	0	0	0
selt1a	0	0	0	0	0	0	0	0	0
selt1b	0	0	0	0	0	0	0	0	0
selt1b_1	275.740626614258	208.788403264161	271.436748475254	170.085275214929	193.747832669416	213.728476028718	309.192303128448	273.607764552843	321.954591920892
selt2	0	0	0	0	0	0	0	0	0
selt2_1	450.838288771327	460.917348975653	488.587545116968	190.793221920235	211.100462489861	174.5651329791	121.233645613108	196.074157482733	716.497359937658
sema3aa	0	0	0	0	0	0	0	0	0
sema3aa_1	21.5883788500159	24.5339320661981	70.9768341363337	10.3254627543793	8.93796530444669	47.2389650149715	29.1996724472291	9.67114347276282	84.1865289006123
sema3ab	0	0	0	0	0	0	0	0	0
sema3ab_1	3.1963950360071	8.32315302807441	50.5027745316377	8.06317349049999	2.30180741418698	9.1767074195156	6.5450413993468	1.32270420290653	13.1652715335017
sema3b	0	0	0	0	0	0	0	0	0
sema3b_1	13.745354163706	8.59932513483447	72.4641353145895	30.1206783106143	3.39944636847085	43.9696467579287	15.3520526098429	24.3031962099449	37.05656154756
sema3bl	0	0	0	0	0	0	0	0	0
sema3bl_1	3.81549453424691	0.425795907066457	16.6941678135416	138.11736797361	2.56446129932814	231.72165149411	1.80293756928186	113.206738216982	13.7665246024329
sema3c	0	0	0	0	0	0	0	0	0
sema3d	0	0	0	0	0	0	0	0	0
sema3e	0	0	0	0	0	0	0	0	0
sema3e_1	7.15749923264895	12.7800319491524	32.5948769048586	73.4252515239127	44.5724387289669	44.078435243906	58.9458118598177	37.7424779921672	35.5784110708782
sema3fa	0	0	0	0	0	0	0	0	0
sema3fb	0	0	0	0	0	0	0	0	0
sema3fb_1	56.4636169597013	49.0889051750139	97.4750109643108	4.70258914641174	5.57635514197129	4.08527149582045	5.38697685373249	3.38240236821347	53.5822002252659
sema3ga	0	0	0	0	0	0	0	0	0
sema3gb	0	0	0	0	0	0	0	0	0
sema3h	0	0	0	0	0	0	0	0	0
sema4ab	0	0	0	0	0	0	0	0	0
sema4ba	0	0	0	0	0	0	0	0	0
sema4bb	0	0	0	0	0	0	0	0	0
sema4bb_1	4.13345241210082	6.08888147105034	29.2810403713706	20.297852451716	9.04888487048644	14.0212664758618	9.68778453894122	6.15768868962662	25.3329197021939
sema4c	0	0	0	0	0	0	0	0	0
sema4d	0	0	0	0	0	0	0	0	0
sema4e	0	0	0	0	0	0	0	0	0
sema4f	0	0	0	0	0	0	0	0	0
sema4ga	0	0	0	0	0	0	0	0	0
sema4ga_1	8.24684668954333	10.5474805422224	22.5880333586513	7.16819884039339	6.58380421743686	6.22091952807614	6.91806843996384	5.06144045015157	10.6251854437632
sema4gb	0	0	0	0	0	0	0	0	0
sema5a	0	0	0	0	0	0	0	0	0
sema5ba	0	0	0	0	0	0	0	0	0
sema5bb	0	0	0	0	0	0	0	0	0
sema6a	56.5907212056713	95.8781535018845	319.95693168659	21.1969280513688	24.2044878256009	14.9971784890965	17.0168995950277	9.79293024937039	120.017661808517
sema6a_1	198.573132913613	164.361517538362	324.459051078939	17.8404161525824	29.0742193272439	14.1932264986155	17.9098162325658	15.6842430201697	167.987906342685
sema6bb	0	0	0	0	0	0	0	0	0
sema6bb_1	74.9551195913557	71.861038273434	144.181634552945	20.1473842884934	19.3734971624387	17.5454455861296	16.5361197019728	19.6997179898319	76.898621066939
sema6d	0	0	0	0	0	0	0	0	0
sema6dl	0	0	0	0	0	0	0	0	0
sema6e	0	0	0	0	0	0	0	0	0
sema7a	0	0	0	0	0	0	0	0	0
senp2	0	0	0	0	0	0	0	0	0
senp3a	0	0	0	0	0	0	0	0	0
senp3a_1	157.775973868346	107.680698902473	152.409839168033	488.129389886032	399.136169974688	377.348361983718	385.216003604097	368.42687095257	195.404839521873
senp3b	0	0	0	0	0	0	0	0	0
senp5	0	0	0	0	0	0	0	0	0
senp6a	0	0	0	0	0	0	0	0	0
senp6b	0	0	0	0	0	0	0	0	0
senp7b	0	0	0	0	0	0	0	0	0
senp7b_1	18.9604093293471	69.8965402393579	21.7494573938572	45.6795886955388	131.936418468551	200.61249710603	187.643473269821	198.883650846065	88.8690971946672
